geneID	p0	p1	p2	p3	p4	hits	nonhits	trait	maxSigEQTL	maxSigGWAS	maxNonSigEQTL	maxNonSigGWAS
ENSG00000002919	0.00243606900010837	0.116441375923418	0.0178749990893837	0.854275920680591	0.00897163530649875	2	94	Astle_et_al_2016_Platelet_count	0.475523388321335	1.21317762050081	0.521938791818482	1.2230084151436
ENSG00000002919	3.61577675890172e-39	0.119169216742336	2.65307227798571e-38	0.874273849721397	0.00655693353625997	2	94	UKB_50_Standing_height	0.475523388321335	10.7144234433146	0.521938791818482	11.2223535818086
ENSG00000002919	1.78342173838918e-09	0.119213114141379	1.31015145174177e-08	0.87565290347228	0.00513396750140434	2	94	UKB_21001_Body_mass_index_BMI	0.475523388321335	0.589783507263905	0.521938791818482	0.616224189245624
ENSG00000002919	0.00656269972991956	0.112115618661965	0.0480781466977708	0.821248547465491	0.0119949874448538	2	94	Astle_et_al_2016_Eosinophil_counts	0.475523388321335	0.32947584221792	0.521938791818482	0.367542707815276
ENSG00000002919	0.00643636691015676	0.112328217024424	0.0471214208638972	0.822262119261702	0.0118518759398197	2	94	Astle_et_al_2016_White_blood_cell_count	0.475523388321335	1.25932157477255	0.521938791818482	1.454940415306
ENSG00000002919	8.76951656704331e-12	0.119225761471265	6.4386991315386e-11	0.875234994096342	0.00553924435923575	2	94	GIANT_HEIGHT	0.475523388321335	4.76940805244446	0.521938791818482	5.33724216831843
ENSG00000002919	3.41777395330606e-07	0.119353321594769	2.52146282170993e-06	0.880412879245829	0.00023093591918519	2	94	GLGC_Mc_LDL	0.475523388321335	0.555934707250517	0.521938791818482	0.616341931137712
ENSG00000002919	0.0357354554939208	0.0836296895866449	0.263645553358091	0.61690537474678	8.39268145635587e-05	2	94	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.475523388321335	1.19621810485679	0.521938791818482	1.26905800169827
ENSG00000002919	0.0157277304010001	0.102346803180054	0.115489451872078	0.751420993763113	0.0150150207837551	2	94	UKB_20002_1111_self_reported_asthma	0.475523388321335	0.187633802858598	0.521938791818482	0.269705683566434
ENSG00000002919	4.54420491284446e-05	0.118606712190361	0.000333561397273915	0.870480436041204	0.0105338483220332	2	94	UKB_20002_1065_self_reported_hypertension	0.475523388321335	0.412253524243667	0.521938791818482	0.507076913945865
ENSG00000002919	0.00130587549939259	0.117828145665893	0.00962446497789993	0.868281970425632	0.00295954343118241	2	94	UKB_1160_Sleep_duration	0.475523388321335	0.326261839315589	0.521938791818482	0.400824742295454
ENSG00000002919	0.00711938587040469	0.111513871268963	0.0523843728671938	0.820411331724329	0.00857103826910963	2	94	EGG_BW3_EUR	0.475523388321335	1.00877392430751	0.521938791818482	1.33724216831843
ENSG00000002919	0.0417792156999508	0.0775709134730677	0.308213510661868	0.572136454579326	0.000299905585786845	2	94	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.475523388321335	1.07207208304911	0.521938791818482	1.26988339901971
ENSG00000002919	0.0368487836065777	0.0824725066012604	0.271810956059252	0.608211272501623	0.000656481231287284	2	94	GIANT_2015_BMI_EUR	0.475523388321335	0.0903317889543663	0.521938791818482	0.248720895608556
ENSG00000002919	0.00765260335220689	0.11066463521396	0.0562637820336486	0.813506718395809	0.0119122610043762	2	94	UKB_6152_8_diagnosed_by_doctor_Asthma	0.475523388321335	0.14390557666392	0.521938791818482	0.21353004668038
ENSG00000002919	0.0404409465503093	0.0788979249287067	0.298314275814418	0.581895452749157	0.000451399957409037	2	94	UKB_1200_Sleeplessness_or_insomnia	0.475523388321335	4.8749411402693	0.521938791818482	5.17808035228041
ENSG00000002919	4.32417119349266e-05	0.119312551898684	0.000319011371829279	0.880092280063705	0.000232914953847009	2	94	UKB_20002_1473_self_reported_high_cholesterol	0.475523388321335	0.222603077992151	0.521938791818482	0.251073369103491
ENSG00000002919	0.00615784854240259	0.112581823707424	0.0451470606489848	0.825298966161374	0.0108143009398155	2	94	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.475523388321335	0.442011851775087	0.521938791818482	0.48372911727066
ENSG00000002919	0.0261261141207227	0.09319469754842	0.192726935492609	0.687359109399413	0.000593143438834884	2	94	CARDIoGRAM_C4D_CAD_ADDITIVE	0.475523388321335	0.0861293752680778	0.521938791818482	0.393398533470058
ENSG00000002919	0.00947081540862999	0.10985169340225	0.0698556324923979	0.810116223463664	0.000705635233058828	2	94	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.475523388321335	0.387819814803373	0.521938791818482	0.449505698658214
ENSG00000002919	3.00580142743276e-07	0.119069631277029	2.20542761449529e-06	0.873514635597917	0.00741322711729673	2	94	UKB_23099_Body_fat_percentage	0.475523388321335	1.186909926172	0.521938791818482	1.22747874666829
ENSG00000002919	4.9645171752854e-07	0.118901457230753	3.64070267482554e-06	0.871846826149808	0.00924757946504694	2	94	Astle_et_al_2016_Red_blood_cell_count	0.475523388321335	0.033201453616639	0.521938791818482	0.0479344098149497
ENSG00000002919	8.23211656350028e-09	0.116729009739758	6.03365254580639e-08	0.85540476183507	0.0278661598565309	2	94	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.475523388321335	0.122409336551592	0.521938791818482	0.210840892448243
ENSG00000005075	0.00053700455707328	0.114709055424769	0.00412046369854916	0.880056395166049	0.000577081153559331	2	44	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.697846635763031	0.292254492312311	0.743419345344643	1.65656361323526
ENSG00000005075	0.0471337670655041	0.0680386334810335	0.360475780636473	0.520256746038436	0.00409507277855311	2	44	pgc.scz2	0.697846635763031	0	0.743419345344643	0
ENSG00000005075	0.0082410906784566	0.107029539952632	0.0632494730676222	0.821268358338782	0.000211537962507281	2	44	Jones_et_al_2016_Chronotype	0.697846635763031	0.397940008672038	0.743419345344643	3.60205999132796
ENSG00000005075	0.00743318252886171	0.107565366361856	0.0567383019499235	0.820913727197806	0.00734942196155211	2	44	UKB_50_Standing_height	0.697846635763031	3.29977013973891	0.743419345344643	3.74890034298193
ENSG00000005075	0.0269045795079934	0.0883704046856363	0.205495706174917	0.674860362418856	0.00436894721259702	2	44	GIANT_HEIGHT	0.697846635763031	0.997601241726519	0.743419345344643	1.1249387366083
ENSG00000005075	0.00460832157300648	0.109913293230885	0.0351206079605198	0.8375487840767	0.0128089931588888	2	44	Astle_et_al_2016_Eosinophil_counts	0.697846635763031	0.624153602261261	0.743419345344643	0.737311655698303
ENSG00000005075	3.13586720326448e-13	0.114647475523258	2.39599871059858e-12	0.875848113194645	0.00950441127938681	2	44	UKB_1180_Morning_or_evening_person_chronotype	0.697846635763031	0.137357146754603	0.743419345344643	3.90780013703022
ENSG00000005075	0.0235281147355289	0.0904101573447901	0.179516030969648	0.689686943085618	0.0168587538644142	2	44	UKB_20016_Fluid_intelligence_score	0.697846635763031	0.159195452162814	0.743419345344643	0.559051478924107
ENSG00000009844	0.000152617435473196	0.120715995992519	0.0011003475838737	0.870208801270735	0.00782223771739989	2	72	UKB_23099_Body_fat_percentage	0.677294980783894	0.455308067227603	0.677294980783894	1.16605730610339
ENSG00000009844	5.83490288087671e-51	0.121044027064595	4.20968239894976e-50	0.873147640070017	0.00580833286538722	2	72	GIANT_HEIGHT	0.677294980783894	0.173957851980583	0.677294980783894	0.443697499232713
ENSG00000009844	2.05148775404127e-112	0.120939742658856	1.47914116046295e-111	0.871844497895545	0.00721575944559717	2	72	UKB_50_Standing_height	0.677294980783894	1.09316145129148	0.677294980783894	1.58588799420459
ENSG00000009844	0.0157985220304141	0.105279958922483	0.11404523050969	0.759870410694611	0.00500587784280217	2	72	UKB_21001_Body_mass_index_BMI	0.677294980783894	0.324497048277025	0.677294980783894	1.11618287898561
ENSG00000009844	1.21583315393029e-08	0.120372560809014	8.78558063050178e-08	0.869668894853186	0.00995844432366132	2	72	UKB_20022_Birth_weight	0.677294980783894	0.825762131902792	0.677294980783894	0.88308917530412
ENSG00000009844	0.0321087410500426	0.0880967797167918	0.232243316800095	0.637075822584554	0.0104753398485161	2	72	EGG_BW3_EUR	0.677294980783894	0.259637310505756	0.677294980783894	0.920818753952375
ENSG00000009844	0.0308236375267639	0.090032380541577	0.222328422883063	0.649298881890908	0.0075166771576879	2	72	UKB_20002_1065_self_reported_hypertension	0.677294980783894	0.221669762488767	0.677294980783894	0.30288445972432
ENSG00000010626	1.09158454318888e-42	7.1092648268757e-42	0.13310247216068	0.866868539638702	2.89882006216148e-05	8	138	Astle_et_al_2016_Reticulocyte_count	29.5516369237962	1.19517932127884	30.5222408011661	2.07252697900472
ENSG00000010626	6.82744180483636e-43	8.20936295347735e-42	0.0767794417425317	0.92320113435525	1.94239022162952e-05	8	138	UKB_20002_1111_self_reported_asthma	29.5516369237962	0.0612533244891768	30.5222408011661	0.113190540988129
ENSG00000010626	3.83351249952777e-42	5.0651104241833e-42	0.430779507451142	0.569175762649158	4.47298997025014e-05	8	138	UKB_50_Standing_height	29.5516369237962	0.271709249013559	30.5222408011661	0.313558447758398
ENSG00000010626	1.58548851889423e-43	8.00501084641555e-42	0.0194215268459708	0.980578089054006	3.84100029242838e-07	8	138	IMMUNOBASE_Multiple_sclerosis_hg19	29.5516369237962	0.342070638513793	30.5222408011661	1.062331685601
ENSG00000010626	5.47001459761287e-72	8.20633504572533e-42	6.66559988976101e-31	1	1.12290149751523e-34	8	138	Astle_et_al_2016_Platelet_count	29.5516369237962	0.652279782965962	30.5222408011661	0.946537395074545
ENSG00000010626	1.26354269623643e-89	8.22263936006123e-42	1.53666315754247e-48	1	9.64610605292287e-43	8	138	Astle_et_al_2016_Lymphocyte_counts	29.5516369237962	0.271402749477192	30.5222408011661	0.544393887418133
ENSG00000010626	8.14599918928161e-43	8.06640696050164e-42	0.091722262685994	0.908260524317509	1.72129965016878e-05	8	138	UKB_6152_8_diagnosed_by_doctor_Asthma	29.5516369237962	0.140398279473373	30.5222408011661	0.187469323106994
ENSG00000010626	9.80897502969595e-53	8.22485221782039e-42	1.19260197871103e-11	0.999999999988034	3.93635661121152e-14	8	138	Astle_et_al_2016_White_blood_cell_count	29.5516369237962	2.17894524495311	30.5222408011661	2.28100036212128
ENSG00000010626	3.11755897268799e-66	8.21017884180264e-42	3.79718765298362e-25	1	5.69799371384999e-29	8	138	Astle_et_al_2016_Monocyte_count	29.5516369237962	0.289205891394004	30.5222408011661	0.474436941729933
ENSG00000010626	3.13475208570755e-42	5.71563442477268e-42	0.354193800512558	0.645805735560879	4.63926562624113e-07	8	138	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	29.5516369237962	0.293768742035337	30.5222408011661	0.41046983916282
ENSG00000010626	9.48010240553261e-43	7.2649082128081e-42	0.115427109111397	0.884554982288703	1.79085998983586e-05	8	138	Astle_et_al_2016_Sum_eosinophil_basophil_counts	29.5516369237962	0.205093893483196	30.5222408011661	0.483332453310597
ENSG00000011295	3.28088476853331e-08	2.6202188398348e-06	0.00992054550894098	0.787554543550897	0.202522257912476	5	134	UKB_21001_Body_mass_index_BMI	9.09216905980588	6.31946581969145	9.99550236423091	6.43022034983073
ENSG00000011295	4.40461550993471e-25	3.31317374783262e-06	1.32833377778768e-19	0.999171738779718	0.000824948046534649	5	134	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	9.09216905980588	24.8616973018337	9.99550236423091	25.1612768099686
ENSG00000011295	3.46356868009347e-25	3.31299241183987e-06	1.04434779385139e-19	0.998936182240443	0.00106050476714555	5	134	Astle_et_al_2016_Neutrophil_count	9.09216905980588	24.9804683154687	9.99550236423091	25.2350770153501
ENSG00000011295	3.24922340208818e-11	3.26649599778065e-06	9.79116313112767e-06	0.984179369729	0.0158075725793787	5	134	Astle_et_al_2016_White_blood_cell_count	9.09216905980588	10.2662411644128	9.99550236423091	10.4498940006524
ENSG00000011295	2.50322279131791e-25	3.31343518112972e-06	7.5473917637381e-20	0.999015201830873	0.000981484733948868	5	134	Astle_et_al_2016_Granulocyte_count	9.09216905980588	25.1083510561294	9.99550236423091	25.4113921952573
ENSG00000011295	1.47707786284892e-25	3.31363002161203e-06	4.45272519817138e-20	0.998901070989054	0.00109561538092398	5	134	Astle_et_al_2016_Sum_basophil_neutrophil_counts	9.09216905980588	25.3571399474155	9.99550236423091	25.6239708182718
ENSG00000011295	2.72788605831911e-07	2.76201404398096e-06	0.0822238486143009	0.831745644619503	0.0860274719635458	5	134	Astle_et_al_2016_Lymphocyte_counts	9.09216905980588	4.93854752091281	9.99550236423091	6.03508070571336
ENSG00000011295	3.5690251762297e-23	3.30586544380032e-06	1.07609346981052e-17	0.996718952879679	0.00327774125487695	5	134	Astle_et_al_2016_Myeloid_white_cell_count	9.09216905980588	22.8735438865682	9.99550236423091	23.1638658505346
ENSG00000011295	1.17889788629525e-14	3.31259386773823e-06	3.55882300198237e-09	0.999996296197902	3.87649395790017e-07	5	134	Astle_et_al_2016_Monocyte_count	9.09216905980588	0.267284659650007	9.99550236423091	0.494171966145164
ENSG00000011376	5.84919079862052e-30	5.10390713936377e-11	1.14602218233523e-19	0.999999999943427	5.53063069394235e-12	1	53	Astle_et_al_2016_Monocyte_count	5.74152315335766	1.1705675663824	14.3934241059348	1.41930306028756
ENSG00000011376	3.37008314211377e-13	5.07593744310269e-11	0.00659553403027162	0.993403319276954	1.14664167654073e-06	1	53	Astle_et_al_2016_Eosinophil_counts	5.74152315335766	0.0404816230270017	14.3934241059348	0.0944199717647575
ENSG00000011376	1.83892737398334e-12	4.92771805082943e-11	0.0359751976030839	0.964016410504	8.39184180078111e-06	1	53	Astle_et_al_2016_Lymphocyte_counts	5.74152315335766	0.299815670377802	14.3934241059348	0.402195157595707
ENSG00000011376	1.01065447636741e-11	4.0813622813717e-11	0.198472770410064	0.801499507443852	2.77220951643935e-05	1	53	RA_OKADA_TRANS_ETHNIC	5.74152315335766	0.193820026016113	14.3934241059348	0.221848749616356
ENSG00000011376	5.36860114287841e-12	4.56488751973475e-11	0.105229577608042	0.894760253013571	1.01693273697567e-05	1	53	UKB_23099_Body_fat_percentage	5.74152315335766	0.390222019416267	14.3934241059348	0.448786880145846
ENSG00000011376	2.50982535328093e-11	2.58138769454428e-11	0.492921252933511	0.506973333176523	0.000105413839052482	1	53	pgc.scz2	5.74152315335766	0	14.3934241059348	0
ENSG00000011376	3.24252090913764e-13	5.06308856419788e-11	0.00636347581002404	0.993635562470604	9.61668418543065e-07	1	53	UKB_21001_Body_mass_index_BMI	5.74152315335766	1.94207117927787	14.3934241059348	1.98651262743568
ENSG00000011376	3.56298013492255e-12	4.21237427928776e-11	0.069840130082206	0.823596690198483	0.106563179673624	1	53	UKB_50_Standing_height	5.74152315335766	5.35444589444	14.3934241059348	5.41422837170403
ENSG00000011376	6.72160585611128e-16	5.07367920119388e-11	1.32478159194422e-05	0.99998675212632	7.02123521848669e-12	1	53	IMMUNOBASE_Celiac_disease_hg19	5.74152315335766	0.125836467901967	14.3934241059348	0.248571418974397
ENSG00000011376	1.57446973933587e-13	5.08995362247608e-11	0.00308374857227421	0.996915770924499	4.80452170892274e-07	1	53	Astle_et_al_2016_Sum_eosinophil_basophil_counts	5.74152315335766	0.0811312566190154	14.3934241059348	0.137451230475207
ENSG00000012048	0.00330045124289714	0.142379129884388	0.0188581322708598	0.813327860621345	0.0221344259805094	9	352	Astle_et_al_2016_White_blood_cell_count	0.932862162824728	3.67325462043468	2.78052812206539	4.96497071779763
ENSG00000012048	0.00149839437368287	0.144432551297171	0.00858717216095026	0.827592221413468	0.0178896607547272	9	352	UKB_20002_1111_self_reported_asthma	0.932862162824728	0.139528729542006	2.78052812206539	0.221049540465157
ENSG00000012048	2.58699135838768e-07	0.144103643379946	1.4798290081628e-06	0.824141387894627	0.0317532301972832	9	352	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.932862162824728	0.627201215984374	2.78052812206539	0.67041512438374
ENSG00000012048	0.0143806581480577	0.133261632868562	0.0827619126104363	0.766776694208822	0.00281910216412183	9	352	BCAC_Overall_BreastCancer_EUR	0.932862162824728	0.802866000451901	2.78052812206539	1.66977784986713
ENSG00000012048	9.93736131353646e-07	0.14655543218201	5.69070831307169e-06	0.838976762435242	0.0144611209383026	9	352	UKB_50_Standing_height	0.932862162824728	0.191471735399364	2.78052812206539	0.307355554384924
ENSG00000012048	0.00559914239891593	0.142303358046297	0.0322385532735272	0.819204260837304	0.000654685443955706	9	352	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.932862162824728	0.726144265719902	2.78052812206539	0.919136505822039
ENSG00000012048	0.00123811294967543	0.145291493586798	0.00710440574060404	0.833560129695006	0.0128058580279156	9	352	UKB_6152_8_diagnosed_by_doctor_Asthma	0.932862162824728	0.100125951130461	2.78052812206539	0.150887182441724
ENSG00000012048	0.0127449848966796	0.134996668063153	0.0733610364011483	0.77691422455206	0.00198308608695909	9	352	GLGC_Mc_TG	0.932862162824728	1.63501295069566	2.78052812206539	1.78861244706314
ENSG00000012048	0.060401695083285	0.0875531598346344	0.347769316870404	0.503994653224077	0.000281174987598968	9	352	GLGC_Mc_HDL	0.932862162824728	0.930114781053093	2.78052812206539	1.06565307326174
ENSG00000012048	0.0348261551831906	0.113107186987878	0.20052498116307	0.651113563847826	0.000428112818035113	9	352	EAGLE_Eczema	0.932862162824728	0.189809165518983	2.78052812206539	0.40464709695331
ENSG00000012048	3.29393298619514e-08	0.147083542465259	1.88749152606959e-07	0.842563213600155	0.0103530222461053	9	352	GIANT_HEIGHT	0.932862162824728	0.549035332224651	2.78052812206539	0.723354332367122
ENSG00000012048	0.0593119555503067	0.08770836756287	0.338988105639727	0.50116707804536	0.0128244932017362	9	352	Astle_et_al_2016_Lymphocyte_counts	0.932862162824728	0.51684079028302	2.78052812206539	0.58236226034777
ENSG00000012048	0.0566209968302901	0.0908609475349624	0.325950190024901	0.522887212205695	0.00368065340415089	9	352	IMMUNOBASE_Multiple_sclerosis_hg19	0.932862162824728	0.320963203991944	2.78052812206539	0.384906630869884
ENSG00000012048	0.00555210415111643	0.137506035204845	0.031748810542948	0.785946769819961	0.0392462802811298	9	352	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	0.932862162824728	5.46903231842809	2.78052812206539	6.78198995701564
ENSG00000012048	0.000107288986409101	0.147444122549867	0.000615134890658867	0.845207107610701	0.00662634596236471	9	352	UKB_21001_Body_mass_index_BMI	0.932862162824728	2.25476698604469	2.78052812206539	2.42031729854547
ENSG00000012048	4.49539266913041e-06	0.146363989445182	2.57602359743444e-05	0.838516326596661	0.0150894283295127	9	352	Astle_et_al_2016_Reticulocyte_count	0.932862162824728	0.514704561273911	2.78052812206539	0.514704561273911
ENSG00000012048	0.003791419207783	0.139321633454482	0.0216756850787948	0.796155829831242	0.0390554324276974	9	352	Astle_et_al_2016_Myeloid_white_cell_count	0.932862162824728	5.68214551066853	2.78052812206539	7.00713732861097
ENSG00000012048	0.0591237058870416	0.0888483612203475	0.340434466532113	0.511479650882275	0.000113815478223601	9	352	UKB_20002_1309_self_reported_osteoporosis	0.932862162824728	0.656355924940453	2.78052812206539	0.857876351888983
ENSG00000012048	1.47889299560221e-06	0.147433085570781	8.46870580338298e-06	0.844112991649024	0.00844397518139509	9	352	UKB_23099_Body_fat_percentage	0.932862162824728	2.44598148184452	2.78052812206539	2.58128144710083
ENSG00000012048	0.00362923920472028	0.13908945591448	0.020748352856844	0.794805274619879	0.0417276774040773	9	352	Astle_et_al_2016_Granulocyte_count	0.932862162824728	5.69831905070642	2.78052812206539	7.07494587968816
ENSG00000012048	0.0108796903191142	0.132173838832462	0.0622025982435507	0.755333308317459	0.0394105642874141	9	352	Astle_et_al_2016_Neutrophil_count	0.932862162824728	5.04479346245806	2.78052812206539	6.3394190875727
ENSG00000012048	0.00946512332695403	0.13312980895232	0.0541027603045929	0.760609388219189	0.0426929191969447	9	352	Astle_et_al_2016_Sum_basophil_neutrophil_counts	0.932862162824728	5.21767073100316	2.78052812206539	6.5066813917679
ENSG00000012048	0.000442008522821328	0.146116158483733	0.00253269541874338	0.837056644494288	0.0138524930804143	9	352	Astle_et_al_2016_High_light_scatter_reticulocyte_count	0.932862162824728	0.39913596369016	2.78052812206539	0.40197592766581
ENSG00000012048	0.00136099767047216	0.145181190143599	0.00779037249748665	0.83084488341442	0.0148225562740227	9	352	Astle_et_al_2016_Monocyte_count	0.932862162824728	0.748848656824645	2.78052812206539	0.868702203402377
ENSG00000012048	0.000669815132699669	0.14514799557598	0.00383413820151311	0.83070422779866	0.0196438232911471	9	352	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	0.932862162824728	0.355109390245666	2.78052812206539	0.422438801559438
ENSG00000012048	0.00135191311584075	0.146018388244721	0.00778005532175701	0.840093244381516	0.00475639893616504	9	352	IBD.EUR.Crohns_Disease	0.932862162824728	0.638083381331357	2.78052812206539	0.755228238504705
ENSG00000012048	1.89356197826009e-05	0.145082079370822	0.000108266097104447	0.829291853755723	0.0254988651565677	9	352	Astle_et_al_2016_Eosinophil_counts	0.932862162824728	3.04029097575357	2.78052812206539	3.09409623378338
ENSG00000012048	0.0302123591730084	0.115262560073495	0.173603105116805	0.662101767583969	0.0188202080527231	9	352	IBD.EUR.Ulcerative_Colitis	0.932862162824728	0.118672415899449	2.78052812206539	0.214385475053176
ENSG00000012048	9.24715803194268e-05	0.145368479451936	0.000529122865375951	0.831572649439525	0.0224372766628439	9	352	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.932862162824728	3.30829979170984	2.78052812206539	3.55299710153384
ENSG00000012048	0.00577573740499649	0.141340430233519	0.0330758988457587	0.809262131072766	0.0105458024429591	9	352	Astle_et_al_2016_Platelet_count	0.932862162824728	0.492144110039816	2.78052812206539	0.660349842386316
ENSG00000012048	3.51676022702855e-07	0.147295899060177	2.02359268715034e-06	0.847320957515209	0.0053807681559035	9	352	IBD.EUR.Inflammatory_Bowel_Disease	0.932862162824728	0.249877461457959	2.78052812206539	0.446723953862901
ENSG00000013561	1.37827259586354e-10	4.94035014328839e-07	0.000278904789643721	0.999720461376269	1.39661244564713e-07	4	87	UKB_6152_8_diagnosed_by_doctor_Asthma	12.497400835152	0.0973123703235627	12.497400835152	0.23161271738312
ENSG00000013561	2.21756895798193e-36	4.95562162480252e-07	4.47485270045373e-30	0.999999423341374	8.10964583116862e-08	4	87	Astle_et_al_2016_Sum_eosinophil_basophil_counts	12.497400835152	1.08825662214407	12.497400835152	1.09843270997155
ENSG00000013561	1.76779243659178e-35	4.95944899216172e-07	3.56449154395429e-29	0.999999412536015	9.15190863049657e-08	4	87	Astle_et_al_2016_Eosinophil_counts	12.497400835152	1.2720522904552	12.497400835152	1.2720522904552
ENSG00000013561	5.34709291845081e-18	4.95156157960449e-07	1.07987952589899e-11	0.999999447965056	5.6867986842387e-08	4	87	Astle_et_al_2016_Platelet_count	12.497400835152	0.532494259409185	12.497400835152	0.558147824226708
ENSG00000013561	6.05559554818109e-14	4.95968781957186e-07	1.22096218643628e-07	0.999999295103059	8.68318800825899e-08	4	87	Astle_et_al_2016_Neutrophil_count	12.497400835152	1.25844900247191	12.497400835152	1.40208552879747
ENSG00000013561	6.38759848624424e-18	4.9599620525986e-07	1.28783137546334e-11	0.999999414671508	8.93194123664164e-08	4	87	Astle_et_al_2016_Granulocyte_count	12.497400835152	1.31069256322039	12.497400835152	1.43179827593301
ENSG00000013561	5.89794065306101e-10	4.91877648454389e-07	0.00119762998278781	0.998801875122783	2.42698820022106e-09	4	87	TAGC_Asthma_EUR	12.497400835152	0.886003533385378	12.497400835152	1.12713020533516
ENSG00000013561	1.85724217340361e-09	4.93308883254891e-07	0.00375074157705699	0.996248170318948	5.92937871127266e-07	4	87	UKB_50_Standing_height	12.497400835152	0.315159473764783	12.497400835152	1.1748196422297
ENSG00000013561	2.75063435174241e-09	4.89983164368888e-07	0.00558238939305196	0.994416711932797	4.05940352855996e-07	4	87	IBD.EUR.Crohns_Disease	12.497400835152	0.363712747901487	12.497400835152	1.27153743728825
ENSG00000013561	1.40615408943501e-07	3.5185861533757e-07	0.285528345193885	0.714470663155288	4.99176801564732e-07	4	87	EAGLE_Eczema	12.497400835152	0.578368108098002	12.497400835152	0.659068321308669
